# OpenSignals Text File Format. Version 1
# {"98:D3:41:FE:38:1A": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:41:FE:38:1A", "device connection": "BTH98:D3:41:FE:38:1A", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-9-11", "time": "14:51:47.642", "channels": [2], "sensor": ["ECGBIT"], "label": ["A2"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A2"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
11	0	0	0	0	515	
12	0	0	0	0	515	
13	0	0	0	0	516	
14	0	0	0	0	516	
15	0	0	0	0	517	
0	0	0	0	0	517	
1	0	0	0	0	518	
2	0	0	0	0	519	
3	0	0	0	0	520	
4	0	0	0	0	523	
5	0	0	0	0	523	
6	0	0	0	0	520	
7	0	0	0	0	518	
8	0	0	0	0	517	
9	0	0	0	0	515	
10	0	0	0	0	514	
11	0	0	0	0	514	
12	0	0	0	0	510	
13	0	0	0	0	506	
14	0	0	0	0	501	
15	0	0	0	0	496	
0	0	0	0	0	492	
1	0	0	0	0	487	
2	0	0	0	0	487	
3	0	0	0	0	493	
4	0	0	0	0	499	
5	0	0	0	0	505	
6	0	0	0	0	510	
7	0	0	0	0	514	
8	0	0	0	0	517	
9	0	0	0	0	518	
10	0	0	0	0	521	
11	0	0	0	0	524	
12	0	0	0	0	526	
13	0	0	0	0	527	
14	0	0	0	0	529	
15	0	0	0	0	530	
0	0	0	0	0	531	
1	0	0	0	0	529	
2	0	0	0	0	531	
3	0	0	0	0	533	
4	0	0	0	0	536	
5	0	0	0	0	538	
6	0	0	0	0	540	
7	0	0	0	0	541	
8	0	0	0	0	542	
9	0	0	0	0	542	
10	0	0	0	0	539	
11	0	0	0	0	538	
12	0	0	0	0	542	
13	0	0	0	0	542	
14	0	0	0	0	539	
15	0	0	0	0	536	
0	0	0	0	0	532	
1	0	0	0	0	531	
2	0	0	0	0	531	
3	0	0	0	0	531	
4	0	0	0	0	531	
5	0	0	0	0	530	
6	0	0	0	0	531	
7	0	0	0	0	531	
8	0	0	0	0	531	
9	0	0	0	0	533	
10	0	0	0	0	533	
11	0	0	0	0	533	
12	0	0	0	0	533	
13	0	0	0	0	534	
14	0	0	0	0	534	
15	0	0	0	0	533	
0	0	0	0	0	530	
1	0	0	0	0	528	
2	0	0	0	0	525	
3	0	0	0	0	522	
4	0	0	0	0	520	
5	0	0	0	0	518	
6	0	0	0	0	518	
7	0	0	0	0	518	
8	0	0	0	0	518	
9	0	0	0	0	518	
10	0	0	0	0	518	
11	0	0	0	0	518	
12	0	0	0	0	517	
13	0	0	0	0	516	
14	0	0	0	0	516	
15	0	0	0	0	514	
